dim0,dim1,tissue
54.24089,-71.213196,Control_HEK293T
42.623154,-80.25811,Control_HEK293T
123.59226,22.976027,Control_HEK293T
153.57877,42.516342,Control_HEK293T
-14.648234,-130.15942,Burkitt's Lymphoma
-14.4409485,-130.6912,Burkitt's Lymphoma
-14.945748,-130.64093,Burkitt's Lymphoma
-25.281927,-126.365166,Hodgkin's Lymphoma
-26.110294,-126.29884,Hodgkin's Lymphoma
-25.584759,-126.77223,Hodgkin's Lymphoma
12.952448,61.64055,Gastric Carcinoma
12.9037895,62.074005,Gastric Carcinoma
13.43655,61.63479,Gastric Carcinoma
39.155838,-10.01958,Melanoma
39.034607,-10.507653,Melanoma
38.55802,-10.348952,Melanoma
-1.8145173,73.83935,Colorectal Carcinoma
-1.4096614,73.69222,Colorectal Carcinoma
-1.3535775,74.34329,Colorectal Carcinoma
65.575874,-47.46904,Neuroblastoma
66.07832,-47.802326,Neuroblastoma
65.44752,-47.91303,Neuroblastoma
1.3644692,23.984884,Non-Small Cell Lung Carcinoma
0.9649141,23.62312,Non-Small Cell Lung Carcinoma
1.2654977,23.258196,Non-Small Cell Lung Carcinoma
-45.58529,-34.193966,Colorectal Carcinoma
-46.266907,-34.25731,Colorectal Carcinoma
-45.99582,-33.857964,Colorectal Carcinoma
35.41565,-74.33766,Control_HEK293T
51.577026,-85.038864,Control_HEK293T
143.04608,35.05713,Control_HEK293T
150.97672,36.51113,Control_HEK293T
62.51769,-17.345984,Neuroblastoma
62.08023,-17.858984,Neuroblastoma
62.445866,-17.982807,Neuroblastoma
-81.276306,88.05764,Non-Small Cell Lung Carcinoma
-81.07784,87.43923,Non-Small Cell Lung Carcinoma
-81.39058,87.528244,Non-Small Cell Lung Carcinoma
36.33687,-5.3809285,Melanoma
36.707523,-4.9128156,Melanoma
36.966732,-5.3376565,Melanoma
-20.899687,-133.13876,Other Blood Cancers
-20.738081,-133.6753,Other Blood Cancers
-20.31375,-133.129,Other Blood Cancers
19.460701,-0.57438713,Glioblastoma
19.456682,-0.5699919,Glioblastoma
19.459822,-0.5716361,Glioblastoma
4.1436543,27.405216,Non-Small Cell Lung Carcinoma
4.174058,27.419195,Non-Small Cell Lung Carcinoma
4.1576443,27.401434,Non-Small Cell Lung Carcinoma
-10.420187,-131.03722,Burkitt's Lymphoma
-10.678359,-130.37318,Burkitt's Lymphoma
-10.273337,-130.53029,Burkitt's Lymphoma
86.33975,-44.809902,Small Cell Lung Carcinoma
86.433586,-44.821575,Small Cell Lung Carcinoma
86.46198,-44.821922,Small Cell Lung Carcinoma
-29.046309,98.600876,Pancreatic Carcinoma
-29.520084,98.72596,Pancreatic Carcinoma
-29.24452,99.12812,Pancreatic Carcinoma
-12.986791,67.37786,Colorectal Carcinoma
-12.909006,67.40919,Colorectal Carcinoma
-13.027172,67.46164,Colorectal Carcinoma
-7.7195516,-36.358902,Melanoma
-7.712252,-36.364166,Melanoma
-7.717575,-36.33965,Melanoma
3.2418463,51.30557,Gastric Carcinoma
3.239571,51.296383,Gastric Carcinoma
3.2416067,51.30715,Gastric Carcinoma
22.36706,-3.6700664,Other Sarcomas
22.082333,-3.9924603,Other Sarcomas
22.681595,-4.2245994,Other Sarcomas
42.59903,-58.36807,Ewing's Sarcoma
42.60287,-58.373646,Ewing's Sarcoma
42.528484,-58.45152,Ewing's Sarcoma
-43.13093,13.501088,Mesothelioma
-43.119232,13.50011,Mesothelioma
-43.12482,13.49536,Mesothelioma
18.06474,-3.7811196,Glioblastoma
18.082556,-3.7404487,Glioblastoma
18.102896,-3.7143648,Glioblastoma
57.584953,-85.56157,Control_HEK293T
49.125214,-72.72551,Control_HEK293T
46.1905,-80.3094,Control_HEK293T
28.773989,-77.617035,Control_HEK293T
140.61754,30.490257,Control_HEK293T
139.77428,27.411179,Control_HEK293T
132.5581,30.097837,Control_HEK293T
120.74523,38.085506,Control_HEK293T
-54.325882,88.09773,Pancreatic Carcinoma
-54.03532,88.47902,Pancreatic Carcinoma
-53.709015,87.942924,Pancreatic Carcinoma
42.47676,-5.813925,Pancreatic Carcinoma
42.633354,-5.1571274,Pancreatic Carcinoma
42.17053,-5.468786,Pancreatic Carcinoma
-26.29881,-139.89568,Chronic Myelogenous Leukemia
-26.320856,-140.51056,Chronic Myelogenous Leukemia
-26.743557,-140.05646,Chronic Myelogenous Leukemia
-42.821346,94.00251,Non-Small Cell Lung Carcinoma
-43.334267,94.05129,Non-Small Cell Lung Carcinoma
-43.186947,94.55753,Non-Small Cell Lung Carcinoma
75.743774,-18.146605,Non-Small Cell Lung Carcinoma
75.265495,-18.043278,Non-Small Cell Lung Carcinoma
75.220955,-18.573687,Non-Small Cell Lung Carcinoma
-67.40531,96.20816,Pancreatic Carcinoma
-67.661,95.56405,Pancreatic Carcinoma
-66.60985,95.48099,Pancreatic Carcinoma
40.515495,-1.3336998,Pancreatic Carcinoma
40.692802,-1.8613789,Pancreatic Carcinoma
40.201157,-1.8396649,Pancreatic Carcinoma
6.08809,68.46785,Breast Carcinoma
6.0686426,67.85213,Breast Carcinoma
5.7016673,68.143234,Breast Carcinoma
-12.724914,94.99268,Gastric Carcinoma
-12.35242,94.627716,Gastric Carcinoma
-12.195073,95.15686,Gastric Carcinoma
48.287266,-1.1532735,Other Solid Carcinomas
47.64587,-0.6129108,Other Solid Carcinomas
48.12764,0.010756314,Other Solid Carcinomas
54.956833,-80.85124,Control_HEK293T
52.323753,-81.91257,Control_HEK293T
122.1144,30.07485,Control_HEK293T
121.65167,19.302744,Control_HEK293T
19.186556,-0.83710396,Glioblastoma
19.35625,-0.38656092,Glioblastoma
19.87531,-0.7796204,Glioblastoma
3.6370718,27.471365,Non-Small Cell Lung Carcinoma
4.5571036,27.034224,Non-Small Cell Lung Carcinoma
4.0443,26.947084,Non-Small Cell Lung Carcinoma
86.08073,-45.404293,Small Cell Lung Carcinoma
86.65377,-44.47758,Small Cell Lung Carcinoma
86.648,-44.798904,Small Cell Lung Carcinoma
-13.422765,67.307655,Colorectal Carcinoma
-12.413731,67.72655,Colorectal Carcinoma
-13.1774645,67.994484,Colorectal Carcinoma
-8.12228,-36.60661,Melanoma
-7.728213,-36.347023,Melanoma
-7.156767,-36.35922,Melanoma
3.059014,51.091553,Gastric Carcinoma
3.7100244,51.21229,Gastric Carcinoma
3.1654785,51.560455,Gastric Carcinoma
42.53292,-58.30044,Ewing's Sarcoma
42.496788,-58.50808,Ewing's Sarcoma
43.248367,-58.12227,Ewing's Sarcoma
-42.72501,13.776588,Mesothelioma
-43.23576,13.602405,Mesothelioma
-43.11224,13.136974,Mesothelioma
18.04214,-4.2968245,Glioblastoma
17.852839,-3.3115551,Glioblastoma
18.708618,-3.8474164,Glioblastoma
48.78283,-83.30975,Control_HEK293T
55.945587,-87.45572,Control_HEK293T
133.21489,22.636497,Control_HEK293T
125.97933,31.121819,Control_HEK293T
-31.775394,82.39102,Bladder Carcinoma
-31.775928,82.39326,Bladder Carcinoma
-31.764196,82.430016,Bladder Carcinoma
7.696352,-12.640721,Hepatocellular Carcinoma
7.674393,-12.652708,Hepatocellular Carcinoma
7.679475,-12.647838,Hepatocellular Carcinoma
7.294089,-9.962719,Ovarian Carcinoma
7.300696,-9.957495,Ovarian Carcinoma
7.298395,-9.96468,Ovarian Carcinoma
-11.156846,-32.805355,Melanoma
-11.1499605,-32.79761,Melanoma
-11.162622,-32.80233,Melanoma
-33.585457,79.82974,Esophageal Carcinoma
-33.58732,79.838066,Esophageal Carcinoma
-33.590313,79.82381,Esophageal Carcinoma
-36.502674,76.559364,Ovarian Carcinoma
-36.41313,76.43439,Ovarian Carcinoma
-36.382717,76.93719,Ovarian Carcinoma
70.32223,-76.24981,Small Cell Lung Carcinoma
70.321945,-76.25234,Small Cell Lung Carcinoma
70.314354,-76.256775,Small Cell Lung Carcinoma
28.357555,-32.998795,Rhabdomyosarcoma
28.356962,-33.000275,Rhabdomyosarcoma
28.361624,-32.993225,Rhabdomyosarcoma
10.3917055,-13.108947,Ovarian Carcinoma
10.373261,-13.124198,Ovarian Carcinoma
10.373824,-13.12515,Ovarian Carcinoma
-33.465797,5.1299176,Other Sarcomas
-33.471817,5.1267977,Other Sarcomas
-33.46962,5.135956,Other Sarcomas
60.33981,-87.6535,Control_HEK293T
57.37894,-82.2502,Control_HEK293T
150.81018,23.509176,Control_HEK293T
131.05089,19.41908,Control_HEK293T
-80.13529,54.185986,Head and Neck Carcinoma
-99.576385,40.525043,Thyroid Gland Carcinoma
0.4407589,11.764974,Kidney Carcinoma
6.2360086,-115.322174,T-Lymphoblastic Leukemia
85.51023,-19.890917,Small Cell Lung Carcinoma
-3.5252783,-89.10804,T-Cell Non-Hodgkin's Lymphoma
-15.290204,-35.693634,Ewing's Sarcoma
-52.60053,13.396772,Ewing's Sarcoma
-29.612194,7.518383,Other Solid Carcinomas
1.0722954,-104.16175,T-Lymphoblastic Leukemia
73.943,-27.538458,Small Cell Lung Carcinoma
-5.26799,-120.51721,B-Lymphoblastic Leukemia
5.203235,10.60989,Kidney Carcinoma
-19.38855,-110.00035,Chronic Myelogenous Leukemia
29.699541,-15.9137,Bladder Carcinoma
-17.31972,-42.316566,Endometrial Carcinoma
21.179634,-9.213446,Non-Small Cell Lung Carcinoma
-53.29378,72.95469,Gastric Carcinoma
-93.897766,43.887154,Ovarian Carcinoma
-37.129868,84.66363,Non-Small Cell Lung Carcinoma
15.943013,-35.179935,Melanoma
-66.57783,80.90414,Esophageal Carcinoma
4.766835,16.045906,Non-Small Cell Lung Carcinoma
-50.332054,8.201585,Glioblastoma
-38.453587,81.28191,Gastric Carcinoma
-89.96792,55.71651,Pancreatic Carcinoma
-42.90008,8.678871,Hepatocellular Carcinoma
17.499859,44.73309,Breast Carcinoma
-0.7062171,-36.63504,Melanoma
-4.6407647,53.361443,Breast Carcinoma
139.77663,27.417032,Control_HEK293T
44.607178,-70.338776,Control_HEK293T
47.009388,-77.072525,Control_HEK293T
-79.86375,54.041653,Head and Neck Carcinoma
-98.910515,40.562702,Thyroid Gland Carcinoma
0.72741383,11.464286,Kidney Carcinoma
6.3688793,-115.20049,T-Lymphoblastic Leukemia
84.97719,-20.524223,Small Cell Lung Carcinoma
-3.2256477,-89.506134,T-Cell Non-Hodgkin's Lymphoma
-15.803894,-35.42943,Ewing's Sarcoma
-52.92922,13.095678,Ewing's Sarcoma
-30.226734,6.9831805,Other Solid Carcinomas
0.35942513,-103.717094,T-Lymphoblastic Leukemia
73.87758,-28.338308,Small Cell Lung Carcinoma
-5.4290247,-120.96998,B-Lymphoblastic Leukemia
4.849233,11.088137,Kidney Carcinoma
-19.634132,-109.62034,Chronic Myelogenous Leukemia
29.324701,-16.564547,Bladder Carcinoma
-18.065023,-41.894756,Endometrial Carcinoma
20.461237,-9.799985,Non-Small Cell Lung Carcinoma
-53.83112,73.10975,Gastric Carcinoma
-94.07654,43.575226,Ovarian Carcinoma
15.713107,-35.754192,Melanoma
-67.26252,80.4335,Esophageal Carcinoma
4.0712714,16.063278,Non-Small Cell Lung Carcinoma
-50.49168,7.3858495,Glioblastoma
-39.149715,80.843315,Gastric Carcinoma
-90.15905,55.543587,Pancreatic Carcinoma
-43.453827,8.442065,Hepatocellular Carcinoma
17.915712,44.84169,Breast Carcinoma
-0.710061,-37.465527,Melanoma
-4.155594,53.032475,Breast Carcinoma
147.89116,46.278053,Control_HEK293T
145.90594,39.630066,Control_HEK293T
41.70986,-72.47751,Control_HEK293T
48.15109,-72.36393,Control_HEK293T
-79.87145,54.01849,Head and Neck Carcinoma
0.69857544,11.528824,Kidney Carcinoma
6.2789273,-115.29702,T-Lymphoblastic Leukemia
-52.738552,13.357115,Ewing's Sarcoma
-5.28196,-120.53749,B-Lymphoblastic Leukemia
5.264948,10.93441,Kidney Carcinoma
-19.601753,-109.884865,Chronic Myelogenous Leukemia
-93.96812,43.867367,Ovarian Carcinoma
-37.168793,84.66794,Non-Small Cell Lung Carcinoma
15.954966,-35.23812,Melanoma
-89.86439,55.802402,Pancreatic Carcinoma
-43.14734,8.691947,Hepatocellular Carcinoma
17.640686,44.704914,Breast Carcinoma
-0.715199,-36.701607,Melanoma
-4.618351,53.368664,Breast Carcinoma
123.80737,42.210766,Control_HEK293T
33.04911,-70.0932,Control_HEK293T
-79.2997,54.350574,Head and Neck Carcinoma
-79.866,54.047344,Head and Neck Carcinoma
-98.78363,40.579052,Thyroid Gland Carcinoma
1.313155,11.8079405,Kidney Carcinoma
0.6995691,11.533366,Kidney Carcinoma
6.660795,-115.768234,T-Lymphoblastic Leukemia
6.296836,-115.30464,T-Lymphoblastic Leukemia
84.71976,-20.63911,Small Cell Lung Carcinoma
-3.2651885,-89.522934,T-Cell Non-Hodgkin's Lymphoma
-15.789384,-35.372814,Ewing's Sarcoma
-53.012638,13.724955,Ewing's Sarcoma
-52.729866,13.352819,Ewing's Sarcoma
-30.39143,6.967911,Other Solid Carcinomas
0.36845773,-103.762634,T-Lymphoblastic Leukemia
73.806496,-28.552008,Small Cell Lung Carcinoma
-4.896038,-120.72144,B-Lymphoblastic Leukemia
-5.2804365,-120.54446,B-Lymphoblastic Leukemia
5.637147,11.599317,Kidney Carcinoma
5.3027296,10.920408,Kidney Carcinoma
-20.172466,-110.2141,Chronic Myelogenous Leukemia
-19.60156,-109.8877,Chronic Myelogenous Leukemia
29.179619,-16.599962,Bladder Carcinoma
-18.292065,-41.82934,Endometrial Carcinoma
20.102358,-9.606565,Non-Small Cell Lung Carcinoma
-53.880554,73.04986,Gastric Carcinoma
-94.324776,44.22858,Ovarian Carcinoma
-93.93639,43.858295,Ovarian Carcinoma
-36.81165,84.74261,Non-Small Cell Lung Carcinoma
-37.141632,84.66767,Non-Small Cell Lung Carcinoma
16.419939,-35.236683,Melanoma
15.915624,-35.164246,Melanoma
-67.29352,80.4716,Esophageal Carcinoma
3.9574826,15.880169,Non-Small Cell Lung Carcinoma
-50.468575,7.166567,Glioblastoma
-39.28799,80.86506,Gastric Carcinoma
-90.02082,55.722347,Pancreatic Carcinoma
-43.20751,9.019607,Hepatocellular Carcinoma
-43.151913,8.689424,Hepatocellular Carcinoma
17.81979,44.23987,Breast Carcinoma
17.650753,44.711468,Breast Carcinoma
-0.6379529,-36.665085,Melanoma
-0.74802756,-36.68124,Melanoma
-4.5673122,53.67325,Breast Carcinoma
-4.6438746,53.33818,Breast Carcinoma
152.91833,30.401878,Control_HEK293T
122.01339,19.231861,Control_HEK293T
149.11191,41.12757,Control_HEK293T
54.79027,-83.4365,Control_HEK293T
42.154705,-76.31325,Control_HEK293T
-98.92778,40.55638,Thyroid Gland Carcinoma
85.037865,-20.564644,Small Cell Lung Carcinoma
-2.8641317,-89.48724,T-Cell Non-Hodgkin's Lymphoma
-15.942465,-35.557926,Ewing's Sarcoma
-30.221666,6.9747653,Other Solid Carcinomas
73.90646,-28.317884,Small Cell Lung Carcinoma
29.426151,-16.665087,Bladder Carcinoma
-18.071182,-41.893948,Endometrial Carcinoma
20.544443,-9.834082,Non-Small Cell Lung Carcinoma
-53.799202,73.15224,Gastric Carcinoma
-67.16132,80.153885,Esophageal Carcinoma
4.009883,16.163462,Non-Small Cell Lung Carcinoma
-50.48535,7.385933,Glioblastoma
-39.126617,80.74416,Gastric Carcinoma
148.20613,18.950563,Control_HEK293T
48.11674,-82.46955,Control_HEK293T
49.255104,-75.39659,Control_HEK293T
-79.88593,53.978836,Head and Neck Carcinoma
0.71147066,11.478349,Kidney Carcinoma
6.3872623,-115.1625,T-Lymphoblastic Leukemia
-52.756054,13.341034,Ewing's Sarcoma
-5.252042,-120.59169,B-Lymphoblastic Leukemia
5.187874,11.238153,Kidney Carcinoma
-19.622482,-109.84396,Chronic Myelogenous Leukemia
-93.97714,43.85909,Ovarian Carcinoma
-37.33043,85.004425,Non-Small Cell Lung Carcinoma
15.968929,-35.262993,Melanoma
-90.588875,56.034435,Pancreatic Carcinoma
-43.16445,8.658352,Hepatocellular Carcinoma
17.661173,44.714787,Breast Carcinoma
-0.73216355,-36.753326,Melanoma
-4.6041675,53.369267,Breast Carcinoma
130.25728,24.292746,Control_HEK293T
64.828735,-72.250175,Control_HEK293T
-98.91724,40.562866,Thyroid Gland Carcinoma
-98.917725,40.55363,Thyroid Gland Carcinoma
84.98637,-20.511082,Small Cell Lung Carcinoma
85.01815,-20.525627,Small Cell Lung Carcinoma
-3.2172952,-89.480576,T-Cell Non-Hodgkin's Lymphoma
-3.1598003,-89.49187,T-Cell Non-Hodgkin's Lymphoma
-15.797587,-35.42828,Ewing's Sarcoma
-15.873712,-35.292908,Ewing's Sarcoma
-30.230469,6.9842725,Other Solid Carcinomas
-30.223124,6.96856,Other Solid Carcinomas
0.41267368,-103.72921,T-Lymphoblastic Leukemia
0.65333235,-103.56276,T-Lymphoblastic Leukemia
73.86769,-28.335308,Small Cell Lung Carcinoma
73.91149,-28.312742,Small Cell Lung Carcinoma
29.337212,-16.553896,Bladder Carcinoma
29.372198,-16.567694,Bladder Carcinoma
-18.064974,-41.891182,Endometrial Carcinoma
-18.078066,-41.880936,Endometrial Carcinoma
20.484255,-9.822382,Non-Small Cell Lung Carcinoma
20.660156,-10.007585,Non-Small Cell Lung Carcinoma
-53.86234,73.11961,Gastric Carcinoma
-53.841152,73.47822,Gastric Carcinoma
-67.19392,80.442024,Esophageal Carcinoma
-67.19279,80.44083,Esophageal Carcinoma
4.0687847,16.065813,Non-Small Cell Lung Carcinoma
4.0025167,16.198782,Non-Small Cell Lung Carcinoma
-50.49852,7.377936,Glioblastoma
-50.508812,7.3425183,Glioblastoma
-39.13303,80.85124,Gastric Carcinoma
-39.156292,80.845634,Gastric Carcinoma
133.33092,26.567394,Control_HEK293T
153.85423,42.433517,Control_HEK293T
46.194305,-80.22885,Control_HEK293T
49.330288,-75.260574,Control_HEK293T
-45.244568,28.781422,Gastric Carcinoma
-57.53664,17.869751,Melanoma
-59.66425,-12.379254,Glioblastoma
-39.146694,21.584621,Kidney Carcinoma
-43.884094,81.88004,Pancreatic Carcinoma
-20.78225,30.470417,Non-Small Cell Lung Carcinoma
-46.96391,10.316457,Mesothelioma
-39.77455,26.22604,Ovarian Carcinoma
-68.55055,44.595745,Pancreatic Carcinoma
-41.734264,86.84138,Pancreatic Carcinoma
-60.40483,-7.3408337,Non-Small Cell Lung Carcinoma
-94.26812,54.22973,Pancreatic Carcinoma
144.02731,20.963776,Control_HEK293T
54.308304,-70.69556,Control_HEK293T
-45.3319,28.391981,Gastric Carcinoma
-42.481113,76.61454,Head and Neck Carcinoma
-57.204464,17.95225,Melanoma
-65.816444,47.45294,Head and Neck Carcinoma
-24.439651,29.433626,Pancreatic Carcinoma
-56.22846,-9.547989,Neuroblastoma
-39.47758,21.426367,Kidney Carcinoma
-43.54015,82.12383,Pancreatic Carcinoma
-38.456383,6.5663414,Melanoma
-61.53815,42.66473,Esophageal Carcinoma
-20.28054,30.511639,Non-Small Cell Lung Carcinoma
-79.834724,36.692303,Ovarian Carcinoma
-47.100853,10.5513,Mesothelioma
-45.94514,23.146101,Pancreatic Carcinoma
-46.90744,78.16224,Esophageal Carcinoma
-43.974735,18.630312,Non-Small Cell Lung Carcinoma
-46.98593,14.975132,Non-Small Cell Lung Carcinoma
56.63051,-55.38605,Ewing's Sarcoma
-39.785675,25.860115,Ovarian Carcinoma
-68.52476,44.585068,Pancreatic Carcinoma
-64.753685,44.330948,Gastric Carcinoma
-71.118996,41.52894,Breast Carcinoma
-41.344784,86.78435,Pancreatic Carcinoma
-60.333168,-7.366127,Non-Small Cell Lung Carcinoma
-94.22325,54.29412,Pancreatic Carcinoma
80.712715,-23.99891,Small Cell Lung Carcinoma
143.19838,17.21152,Control_HEK293T
136.88121,24.878126,Control_HEK293T
35.363266,-70.73906,Control_HEK293T
-44.840614,28.164766,Gastric Carcinoma
-42.801872,76.39506,Head and Neck Carcinoma
-56.89164,17.629585,Melanoma
-65.94038,47.264763,Head and Neck Carcinoma
-24.5757,29.360395,Pancreatic Carcinoma
-60.198242,-12.365409,Glioblastoma
-56.28856,-9.855413,Neuroblastoma
-39.491966,21.504005,Kidney Carcinoma
-43.652348,82.66453,Pancreatic Carcinoma
-38.803066,6.386852,Melanoma
-61.55272,42.636166,Esophageal Carcinoma
-20.36983,29.971075,Non-Small Cell Lung Carcinoma
-79.91925,36.80269,Ovarian Carcinoma
-46.757362,11.125701,Mesothelioma
-47.092518,78.21952,Esophageal Carcinoma
-43.789837,18.806343,Non-Small Cell Lung Carcinoma
-46.98145,15.012342,Non-Small Cell Lung Carcinoma
56.792294,-54.919186,Ewing's Sarcoma
-40.18895,25.682932,Ovarian Carcinoma
-67.95072,44.593876,Pancreatic Carcinoma
-65.012596,43.961052,Gastric Carcinoma
-71.59904,40.91837,Breast Carcinoma
-41.08001,87.28353,Pancreatic Carcinoma
-60.92992,-7.85458,Non-Small Cell Lung Carcinoma
-94.04041,53.799755,Pancreatic Carcinoma
80.33163,-24.361746,Small Cell Lung Carcinoma
123.88081,22.47242,Control_HEK293T
136.08554,28.889095,Control_HEK293T
56.81296,-78.70962,Control_HEK293T
64.81223,-72.23311,Control_HEK293T
-45.293503,28.39463,Gastric Carcinoma
-42.81092,76.436516,Head and Neck Carcinoma
-57.18491,17.970154,Melanoma
-65.94446,47.27001,Head and Neck Carcinoma
-24.557192,29.158947,Pancreatic Carcinoma
-56.230125,-9.548618,Neuroblastoma
-39.50388,21.489431,Kidney Carcinoma
-43.617428,82.16168,Pancreatic Carcinoma
-38.88653,6.3988996,Melanoma
-61.74515,42.625465,Esophageal Carcinoma
-20.164436,30.45474,Non-Small Cell Lung Carcinoma
-47.108105,10.570041,Mesothelioma
-45.83857,23.168894,Pancreatic Carcinoma
-47.097095,78.22155,Esophageal Carcinoma
-43.781208,18.80596,Non-Small Cell Lung Carcinoma
-46.959076,14.915445,Non-Small Cell Lung Carcinoma
56.771297,-54.80629,Ewing's Sarcoma
-39.802494,25.869507,Ovarian Carcinoma
-68.583626,44.51376,Pancreatic Carcinoma
-65.052765,43.93531,Gastric Carcinoma
-71.56718,40.95107,Breast Carcinoma
-41.33483,86.782814,Pancreatic Carcinoma
-60.09839,-7.293287,Non-Small Cell Lung Carcinoma
-94.13246,54.406254,Pancreatic Carcinoma
80.09958,-24.405554,Small Cell Lung Carcinoma
129.70636,32.252674,Control_HEK293T
130.0028,40.336586,Control_HEK293T
55.28453,-87.03127,Control_HEK293T
54.513474,-80.3036,Control_HEK293T
-45.30637,28.407166,Gastric Carcinoma
-57.218815,17.940199,Melanoma
-59.680714,-12.377027,Glioblastoma
-56.230415,-9.546648,Neuroblastoma
-39.94309,21.637554,Kidney Carcinoma
-43.66039,82.19839,Pancreatic Carcinoma
-20.456766,30.630941,Non-Small Cell Lung Carcinoma
-39.625866,25.766699,Ovarian Carcinoma
-68.57722,44.91207,Pancreatic Carcinoma
-41.34806,86.843956,Pancreatic Carcinoma
-60.304047,-7.3811727,Non-Small Cell Lung Carcinoma
-93.90359,54.323586,Pancreatic Carcinoma
129.78578,28.142307,Control_HEK293T
51.04853,-69.215515,Control_HEK293T
-65.976135,47.24724,Head and Neck Carcinoma
-25.082361,29.72756,Pancreatic Carcinoma
-38.63895,6.9108653,Melanoma
-60.91407,42.24487,Esophageal Carcinoma
-45.830025,23.057823,Pancreatic Carcinoma
-47.40111,77.920845,Esophageal Carcinoma
-43.555443,19.048382,Non-Small Cell Lung Carcinoma
-46.60848,15.358289,Non-Small Cell Lung Carcinoma
57.06608,-54.922646,Ewing's Sarcoma
-64.60696,43.67217,Gastric Carcinoma
-71.08191,40.906483,Breast Carcinoma
79.96695,-23.792572,Small Cell Lung Carcinoma
143.24153,17.227066,Control_HEK293T
48.174427,-66.65926,Control_HEK293T
-43.138813,76.81546,Head and Neck Carcinoma
-24.56744,29.380758,Pancreatic Carcinoma
-39.233635,6.80414,Melanoma
-61.559834,42.737152,Esophageal Carcinoma
-79.96395,36.80648,Ovarian Carcinoma
-45.919155,23.196447,Pancreatic Carcinoma
-47.20059,78.51977,Esophageal Carcinoma
-44.088654,19.093699,Non-Small Cell Lung Carcinoma
-47.23344,15.195484,Non-Small Cell Lung Carcinoma
56.80431,-54.919052,Ewing's Sarcoma
-65.00089,43.967075,Gastric Carcinoma
-71.380745,41.425808,Breast Carcinoma
